rank,id,minplayers,maxplayers,maxplaytime,average_rating,age,total_owners,total_weights,mechanic_count,category_count,designer_count,name_clean,category_clean_Adventure,category_clean_Educational,category_clean_Era,category_clean_Expansion for Base-game,category_clean_Other,category_clean_Strategy,category_clean_Wargame,mechanic_clean_Co-op,mechanic_clean_Dice_Rolling,mechanic_clean_Movement,mechanic_clean_Other,mechanic_clean_PVP,mechanic_clean_Role_Playing,category_clean,mechanic_clean
3876,191543,2,99,20,6.40197,8,848,1.9231,3,3,1,Micro Robots,0,0,0,0,0,1,0,0,1,0,0,0,0,Strategy,Dice_Rolling
3877,668,3,5,30,6.55449,10,406,2.0833,2,1,1,Sternenhimmel,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3878,30641,2,4,60,6.41532,10,748,2.3542,3,1,1,Monuments Wonders of Antiquity,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3879,22485,2,5,60,6.32446,10,818,2.5692,6,4,1,Terra Prime,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3880,160567,4,7,30,6.52318,13,1300,2.0,4,5,1,BANG The Walking Dead,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3881,2063,2,6,90,6.64831,10,652,2.1429,1,4,2,The Great Khan Game,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3882,210663,1,4,50,6.71313,8,473,2.1364,2,5,1,Tribes Early Civilization,0,0,1,0,0,0,0,0,0,1,0,0,0,Era,Movement
3883,23779,2,6,60,6.65845,10,669,2.0727,2,1,1,Enemy Chocolatier,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3884,3412,2,2,240,7.26735,12,632,2.6316,1,3,1,Brandywine,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3885,3613,1,6,240,6.72575,12,897,3.8889,2,3,1,Air Superiority,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3886,1693,2,6,30,6.48478,12,1063,2.9362,1,2,1,Gladiator,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3887,379,2,6,60,6.19122,8,1126,1.6757,2,2,1,Express,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3888,450,2,4,30,6.74351,8,581,3.4286,1,1,1,Octi,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3889,154600,2,4,25,6.18669,8,1299,1.3784,1,2,2,Desperados of Dice Town,0,0,1,0,0,0,0,0,1,0,0,0,0,Era,Dice_Rolling
3890,1883,2,2,360,7.262,12,636,3.3548,1,2,2,Cataphract,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3891,27101,2,2,120,7.54909,12,776,3.04,3,3,1,Bomber Command,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3892,344,3,5,45,6.59166,10,369,2.0,2,3,1,Members Only,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3893,847,2,6,90,6.01811,10,3178,2.2411,1,3,1,Feudal,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
3894,2259,2,4,180,6.15442,12,1927,2.2846,3,2,1,Afrika Korps,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
3895,217475,2,6,0,6.4156,8,684,1.0,2,1,2,Twenty One,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
3896,23010,2,6,0,6.33777,8,1324,2.28,5,2,2,Risk th Anniversary Collectors Edition,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3897,923,2,6,20,6.15789,8,1008,1.2772,1,3,1,Breakaway Rider,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3898,31697,2,2,120,6.78415,0,643,1.98,3,2,1,Totensonntag,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
3899,185374,2,6,30,6.53025,8,674,1.1,1,5,1,Loot N Run,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3900,257668,2,4,60,7.47437,12,370,2.2,1,1,1, San Francisco,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3901,19765,3,6,90,7.18921,9,154,3.1053,1,3,1,Deduce or Die,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3902,12897,1,2,600,7.73313,12,631,3.8095,1,2,1,La Bataille de Ligny,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3903,1631,1,1,180,6.50467,12,878,2.3462,2,4,1,Barbarian Prince,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3904,4493,2,4,15,6.44309,4,713,1.1818,2,2,1,Kayanak,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3905,128412,1,7,60,6.72308,12,830,1.8077,3,3,1,Bohn To Be Wild,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3906,177515,1,4,120,7.83546,14,442,2.875,5,2,2,SEAL Team Flix,1,0,0,0,0,0,0,0,0,0,0,1,0,Adventure,PVP
3907,4453,1,2,90,6.98177,12,481,2.1389,1,2,1,Statis Pro Basketball,0,0,0,0,1,0,0,0,0,0,0,0,1,Other,Role_Playing
3908,89668,1,4,45,6.45216,8,430,1.4583,1,1,1,BITS,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
3909,153639,2,4,45,6.84942,12,780,2.3182,3,3,1,Zeppelin Attack,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3910,697,3,4,90,6.26654,10,1431,1.9111,3,3,1,Conspiracy,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3911,3279,2,4,60,7.0128,10,310,2.7143,3,3,4,MagiNation Duel,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3912,38026,3,5,30,6.28528,9,1722,1.5625,2,6,1,Clue Harry Potter Edition,0,1,0,0,0,0,0,0,0,0,1,0,0,Educational,Other
3913,103368,2,4,15,6.84632,13,499,2.5,2,2,2,Epigo,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3914,174518,2,4,90,7.43576,15,242,2.4,1,1,1,Ylandyss,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3915,164237,3,5,45,6.55983,8,896,2.5417,2,3,1,Neptun,0,0,1,0,0,0,0,0,0,0,1,0,0,Era,Other
3916,230791,2,4,90,9.07763,14,246,3.2667,5,6,1,Time of Legends Joan of Arc,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3917,171356,1,4,60,7.15243,10,543,2.125,5,3,3,Argonauts,1,0,0,0,0,0,0,1,0,0,0,0,0,Adventure,Co-op
3918,2872,2,4,20,6.36758,8,1043,2.5098,1,1,2,Terrace,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
3919,5985,0,0,0,7.08616,0,1080,3.2105,1,1,1,Miscellaneous Game Accessory,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3920,213661,2,5,75,6.81128,8,1022,2.4286,4,3,2,Food Truck Champion,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3921,222887,2,6,10,7.16172,6,336,1.0,1,1,3,Twin It,0,0,0,0,1,0,0,0,0,1,0,0,0,Other,Movement
3922,235465,2,6,15,6.52454,8,517,1.3333,3,3,1,Karuba The Card Game,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3923,43691,1,1,20,6.48292,0,610,1.2667,2,4,1,Delve The Dice Game,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3924,12282,2,2,240,6.94987,12,807,3.2069,5,2,1,Grand Illusion Mirage of Glory ,0,0,0,0,0,0,1,0,0,0,1,0,0,Wargame,Other
3925,85108,1,1,90,6.94048,12,845,2.5,3,3,1,UBoat Leader,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3926,15261,3,4,45,6.46762,8,803,1.907,1,2,1,Trump Tricks Game,0,0,0,0,1,0,0,0,0,0,0,1,0,Other,PVP
3927,165186,1,2,120,7.03231,14,733,3.3333,1,2,2,Hitlers Reich,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3928,26148,2,2,60,7.13285,0,215,1.5926,1,2,1,Affentennis,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3929,25738,4,0,0,6.34028,12,1007,1.6071,4,4,1,The Big Taboo,1,0,0,0,0,0,0,0,0,0,0,0,1,Adventure,Role_Playing
3930,173486,3,8,120,6.86264,8,461,2.8696,5,7,1,Dune The Dice Game,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3931,181122,2,6,90,7.09702,12,489,2.8462,3,1,1,Wrath of Dragons,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3932,864,2,4,60,6.09956,10,1441,2.3605,1,4,2,Mage Knight,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3933,173649,2,5,60,6.66434,10,386,2.4286,3,1,1,King Chocolate,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3934,13511,2,2,15,6.04865,10,1423,1.2895,3,4,1,Ninja Versus Ninja,0,0,0,0,0,1,0,0,1,0,0,0,0,Strategy,Dice_Rolling
3935,178896,2,4,960,8.53443,13,559,3.6667,3,2,1,Last Blitzkrieg,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
3936,426,2,2,120,6.50166,12,834,2.9149,2,2,2,The Battle of the Bulge,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
3937,220774,2,8,15,6.39589,8,1723,1.1429,4,4,2,Codenames Marvel,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3938,22677,2,2,240,6.79587,12,853,3.1277,5,2,1,Stalins War,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3939,11182,2,4,60,6.36964,8,1147,2.1667,1,1,1,Super Scrabble,0,1,0,0,0,0,0,0,0,1,0,0,0,Educational,Movement
3940,15045,2,4,120,6.02295,10,3297,2.2166,3,3,2,Risk Star Wars  The Clone Wars Edition,1,0,0,0,0,0,0,0,0,0,0,1,0,Adventure,PVP
3941,153709,2,4,15,6.38643,8,1048,1.2778,1,2,1,Pyramix,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3942,165556,2,4,40,6.59718,10,552,2.2353,1,1,1,Orongo,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3943,209664,2,4,45,6.79768,12,880,2.0,3,1,1,Skyward,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3944,4008,2,2,120,6.72341,12,971,2.8163,2,2,2,Cobra,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3945,1796,3,6,120,7.10427,12,291,3.3333,3,2,1,Pampas Railroads,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3946,5243,4,4,60,7.19934,13,371,2.6364,4,1,2,Montage,0,1,0,0,0,0,0,0,0,0,0,1,0,Educational,PVP
3947,230050,2,2,45,7.89646,12,613,2.2222,5,5,2,The Legend of Korra ProBending Arena,0,0,0,0,1,0,0,0,0,0,0,1,0,Other,PVP
3948,198414,2,4,90,7.78168,14,393,2.6364,2,2,1,Dwarven Smithy,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3949,124545,2,4,30,6.43075,12,489,2.8696,1,3,1,Town Center,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3950,245928,1,3,120,7.98512,14,759,4.3684,4,1,1,Pax Emancipation,0,0,1,0,0,0,0,0,0,0,1,0,0,Era,Other
3951,127561,1,4,60,7.22691,13,855,2.6364,3,4,1,Resident Evil Deck Building Game Mercenaries,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3952,189869,2,6,40,6.80643,8,713,1.3,5,2,1,The Butterfly Garden,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3953,3864,2,10,60,6.23651,10,1114,2.7037,2,5,3,Mechwarrior Dark Age,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3954,235655,2,4,20,6.71161,5,538,1.2,1,3,2,Dragons Breath,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3955,34639,1,1,60,7.18489,0,415,2.3333,4,5,1,The Dungeon of D,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3956,230304,1,6,60,5.98609,10,2327,2.8889,2,4,1,Unlock The Nautilus Traps,0,0,0,0,1,0,0,1,0,0,0,0,0,Other,Co-op
3957,1783,2,2,60,6.3236,10,1064,1.5417,2,3,1,The Creature That Ate Sheboygan,1,0,0,0,0,0,0,0,0,1,0,0,0,Adventure,Movement
3958,36597,1,4,150,7.69917,0,803,3.1154,3,3,1,Serpents of the Seas,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
3959,20195,2,4,20,6.27942,7,752,1.6562,3,1,1,Six,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3960,197178,2,4,10,6.495,10,1354,1.3333,7,4,1,DIG,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3961,2583,3,5,240,7.16557,14,257,4.0741,3,4,1,GA,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
3962,18723,4,16,30,5.91824,13,4280,1.3062,3,4,5,Aye Dark Overlord The Red Box,0,0,0,0,1,0,0,0,0,0,0,0,1,Other,Role_Playing
3963,330,2,2,120,6.42286,14,775,2.7273,2,3,1,Block Mania,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3964,181290,2,4,30,6.83564,8,520,2.0,3,2,2,KUMO Hogosha,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3965,27965,1,2,240,7.08284,12,714,2.3103,1,2,2,The Tide at Sunrise The RussoJapanese War ,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3966,210052,2,4,60,6.45133,12,1151,1.5,6,3,2,Lazer Ryderz,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
3967,90474,2,3,20,6.42184,8,575,1.4615,2,1,1,Gold,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3968,32990,2,3,900,7.88644,12,485,4.1818,3,2,3,Axis Empires Dai Senso,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3969,175088,2,6,20,6.88136,7,539,1.1667,1,3,3,Pharaohs Gulo Gulo,1,0,0,0,0,0,0,0,0,1,0,0,0,Adventure,Movement
3970,4,2,4,60,6.60006,12,573,2.6667,4,1,1,Tal der Konige,0,0,1,0,0,0,0,0,0,0,1,0,0,Era,Other
3971,13403,2,2,180,7.87796,14,580,3.4348,1,2,3,Three Battles of Manassas,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3972,200551,1,8,30,6.75284,10,384,1.8182,3,2,1, Rails,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3973,214296,1,2,420,8.60288,0,367,3.3077,2,2,1,Tenkatoitsu,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
3974,158837,3,6,45,6.86477,10,356,2.0,4,3,2,th Passenger A Hunt On Rails,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3975,110870,2,5,45,6.3858,13,703,1.875,2,2,1,Cavemen The Quest for Fire,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3976,135796,2,0,480,8.08254,12,825,4.25,1,2,2,Next War Taiwan,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3977,204599,2,6,60,6.54138,10,657,1.75,1,4,1,Around the World in  Days,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3978,38986,2,4,180,7.57306,12,146,4.0526,4,3,1,NEB,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3979,166988,1,4,30,6.7809,10,491,1.9474,4,4,2,Wizards of the Wild,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3980,69136,1,2,120,7.37802,0,850,4.0789,2,3,1,Bloody April  Air War Over Arras France,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3981,110286,3,5,90,6.55714,13,613,2.5517,2,1,1,Zong Shi,0,0,1,0,0,0,0,0,0,0,1,0,0,Era,Other
3982,48,2,4,90,6.13152,12,1343,2.4638,1,2,1,Krieg und Frieden,0,0,1,0,0,0,0,0,0,0,1,0,0,Era,Other
3983,147370,2,5,15,6.04977,4,2841,1.3636,2,2,1,Robot Turtles,0,1,0,0,0,0,0,0,0,0,0,1,0,Educational,PVP
3984,191986,2,5,90,6.67147,10,425,2.6667,2,5,1,Rhodes,0,0,1,0,0,0,0,0,0,0,1,0,0,Era,Other
3985,131568,2,4,30,6.36172,8,1004,1.2857,1,1,2,Codinca,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
3986,94373,2,2,1440,8.26577,0,457,3.2727,1,3,1,Dien Bien Phu The Final Gamble,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
3987,4637,1,8,20,6.55641,4,587,1.1277,3,3,1,Max,0,0,0,0,1,0,0,0,0,1,0,0,0,Other,Movement
3988,562,2,4,60,6.42695,10,590,2.5128,2,1,2,Silberzwerg,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
3989,187679,2,2,120,7.55954,0,703,2.5,2,3,1,The Horus Heresy Betrayal at Calth,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
3990,2447,2,5,1200,7.16956,12,650,4.0,2,2,1,World War II European Theater of Operations,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
3991,57141,1,1,120,8.02353,10,377,2.8889,1,4,1,Codeword Cromwell The German Invasion of England  June ,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3992,1668,2,6,90,6.43442,12,716,2.2182,2,5,3,Modern Naval Battles,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
3993,225885,1,1,30,7.9058,13,576,2.2,3,4,1,Unbroken,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3995,189294,2,5,40,6.39139,8,705,1.6154,2,2,1,Yeti,1,0,0,0,0,0,0,0,1,0,0,0,0,Adventure,Dice_Rolling
3996,190333,1,6,45,7.21419,14,585,1.8182,7,4,1,Fire of Eidolon,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
3997,98762,2,2,45,6.5722,10,711,1.8723,3,2,1,Test of Fire Bull Run ,0,0,0,0,0,0,1,0,0,0,1,0,0,Wargame,Other
3998,160419,2,2,15,6.63093,0,965,1.7143,2,3,1,Long Live the Queen,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
3999,160432,2,4,100,6.81528,10,663,2.4444,2,1,1,Ars Alchimia,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
4000,158991,3,8,10,6.53178,8,579,1.1724,2,3,1,Hannin Wa Odoru,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4001,2667,4,10,30,6.89696,10,263,1.2,1,1,1,What Were You Thinking,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4002,129293,2,6,30,6.01362,13,1378,1.4783,5,5,1,Gauntlet of Fools,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
4003,161108,2,2,60,7.82174,12,353,2.5227,4,2,2,Fleet Commander   Ignition,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
4004,197333,2,2,60,8.28162,12,298,2.6667,5,3,2,Deadzone second edition,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4005,175961,2,6,40,6.36081,13,1314,1.75,2,2,1,Three Cheers for Master,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4006,191387,1,1,90,7.76613,12,354,2.0,2,3,1,Star Trek The Dice Game,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
4007,118410,2,4,10,6.0538,7,1452,1.06,1,2,1,Drecksau,0,0,0,0,1,0,0,0,0,0,0,1,0,Other,PVP
4008,92852,3,6,30,6.73078,8,644,1.4444,1,2,1,Say Anything Family Edition,0,0,0,0,1,0,0,0,0,0,0,1,0,Other,PVP
4009,13266,1,6,4500,7.47164,12,586,4.2391,2,2,1,Three Days of Gettysburg third edition,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
4010,193512,2,4,90,8.02118,12,170,3.2143,3,2,1,Kingdom Defenders,1,0,0,0,0,0,0,0,0,1,0,0,0,Adventure,Movement
4011,169475,2,4,60,7.32127,12,423,2.0,2,1,1,Ghostel,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
4012,1644,2,2,10,6.44945,8,569,1.2045,1,4,1,TippKick,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
4013,100169,1,1,45,7.57304,13,343,2.1579,1,5,1,Hero of Weehawken,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
4014,247935,1,2,30,7.79832,12,632,3.0,5,3,1,Tramways Engineers Workbook,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
4015,163377,1,99,15,6.28636,8,553,1.52,2,3,1,Rolling Japan,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
4016,459,3,6,45,6.91235,10,326,1.6071,1,2,1,Ausgebremst,0,0,0,0,1,0,0,0,0,1,0,0,0,Other,Movement
4017,193238,1,2,3000,8.52973,0,634,4.375,3,2,2,Tunisia II,0,0,0,0,0,0,1,0,1,0,0,0,0,Wargame,Dice_Rolling
4018,58624,1,2,180,7.56887,0,471,2.619,2,2,2,Storm Over Dien Bien Phu,0,0,0,0,0,0,1,0,0,1,0,0,0,Wargame,Movement
4019,117995,2,6,15,6.32599,4,1189,1.0588,1,3,1,Spot it Jr Animals,0,0,0,0,1,0,0,0,0,1,0,0,0,Other,Movement
4020,3119,3,8,30,6.8506,8,370,1.4118,2,2,2,Haste Worte,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4021,177702,3,5,45,6.30043,10,1317,1.9091,2,2,3,Warehouse ,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4022,20646,3,6,300,7.83333,14,158,3.7647,4,2,2, AustriaHungary,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4023,35423,3,6,180,7.94258,12,198,2.8667,3,5,1,Founding Fathers,0,0,1,0,0,0,0,0,0,0,0,0,1,Era,Role_Playing
4024,25008,3,4,240,6.75159,10,720,3.2286,3,2,1,Italia,0,0,1,0,0,0,0,0,0,1,0,0,0,Era,Movement
4025,71668,2,4,120,7.37987,17,167,3.5556,2,3,1,After Pablo,0,0,0,0,0,1,0,0,0,0,0,1,0,Strategy,PVP
4026,222821,2,7,30,6.99937,10,388,1.8,3,1,1,Powerships,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
4027,151275,2,4,60,6.91736,10,501,2.1304,5,2,2,Ophir,0,0,0,0,0,1,0,0,1,0,0,0,0,Strategy,Dice_Rolling
4028,98443,1,4,90,6.7562,10,508,2.6667,4,4,1,Dark Horse,0,0,1,0,0,0,0,0,1,0,0,0,0,Era,Dice_Rolling
4029,26946,3,5,60,6.99556,12,662,2.0,2,3,1,Ladybohn Manche mogens heiss,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4030,144526,2,4,30,6.61136,8,395,1.5333,2,2,1,Glastonbury,0,0,0,0,1,0,0,0,0,1,0,0,0,Other,Movement
4031,143882,3,5,45,6.75518,10,361,2.2,1,1,1,ebbes,0,0,0,0,1,0,0,0,0,0,0,1,0,Other,PVP
4032,203759,1,4,120,7.06518,15,988,3.0,6,4,2,The Walking Dead No Sanctuary,0,0,0,0,1,0,0,1,0,0,0,0,0,Other,Co-op
4033,2076,2,2,360,6.63059,12,1386,4.3636,2,2,1,Gulf Strike,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
4034,11161,2,2,30,6.32983,12,1233,2.1064,5,5,1,Dungeoneer Den of the Wererats,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
4035,56995,2,2,30,7.82183,9,290,2.375,1,4,1,The Twelve Doctors Doctor Who Card Game,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4036,16443,2,4,60,6.29277,12,1196,2.1961,5,3,1,Dungeoneer Dragons of the Forsaken Desert,1,0,0,0,0,0,0,0,0,1,0,0,0,Adventure,Movement
4037,123844,2,4,90,6.59158,13,1080,2.7692,2,2,1,City Hall,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4038,111173,3,6,15,6.12942,8,1318,1.3415,1,1,1,Little Devils,0,0,0,0,1,0,0,0,0,0,0,1,0,Other,PVP
4039,88253,2,2,90,7.52823,14,731,2.6429,1,3,1,Unconditional Surrender Case Blue,1,0,0,0,0,0,0,0,0,0,0,1,0,Adventure,PVP
4040,8935,2,2,30,6.20392,10,965,1.8889,3,3,2,Shazamm,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4041,18932,2,5,90,6.16157,12,1423,3.3238,2,2,1,Siena,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4042,34871,2,4,90,6.49044,13,1525,3.0244,6,3,2,Ventura,0,0,1,0,0,0,0,0,0,0,0,1,0,Era,PVP
4043,133437,2,6,90,6.04203,13,2308,2.2683,5,1,1,Dead Panic,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4044,176980,1,4,60,7.03346,13,546,2.3846,4,2,1,Helionox The Last Sunset,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4045,220780,2,4,0,6.38492,8,853,1.4167,2,3,2,Fairy Tile,0,1,0,0,0,0,0,0,0,0,0,0,1,Educational,Role_Playing
4046,162041,2,2,20,6.51567,8,733,1.4375,3,3,1,Ninja Taisen,0,0,0,0,1,0,0,0,1,0,0,0,0,Other,Dice_Rolling
4047,158168,2,4,30,6.87922,15,419,1.9333,1,2,1,NHL Power Play TeamBuilding Card Game,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4048,217099,2,4,120,7.99431,0,265,3.6,1,2,1,Seeders from Sereis Exodus,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,Other
4049,139443,3,10,30,6.0258,5,3896,1.25,1,5,1,Superfight,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
4050,61028,1,4,20,6.65728,8,374,1.8158,3,2,1,DDay Dice Free Trial Version,0,0,0,0,1,0,0,1,0,0,0,0,0,Other,Co-op
4051,5869,3,4,45,6.16715,12,646,1.9775,1,2,1,Mordred,0,0,1,0,0,0,0,0,1,0,0,0,0,Era,Dice_Rolling
4052,243358,1,4,30,7.38392,14,510,1.4286,2,2,1,Space Park,1,0,0,0,0,0,0,0,0,0,0,1,0,Adventure,PVP
4053,308,2,5,70,6.95664,10,280,2.2143,2,1,1,Santa Fe,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4054,222862,1,4,120,6.99002,14,666,3.3333,5,3,1,Archmage,0,0,0,0,0,1,0,0,0,0,1,0,0,Strategy,Other
4055,42997,1,5,480,7.92244,12,428,3.3182,4,2,1,Blitz A World in Conflict,0,0,0,0,0,0,1,0,0,0,0,1,0,Wargame,PVP
4056,33759,2,4,60,7.07986,12,428,3.1429,2,2,1,Omega Centauri,0,0,0,0,0,1,0,0,0,1,0,0,0,Strategy,Movement
4057,82402,2,4,45,6.29242,12,966,1.9474,1,4,1,Friesematenten,0,0,0,0,1,0,0,0,0,0,1,0,0,Other,Other
